0.219,30.823,1.3224
0.22,30.838,1.3117
0.221,30.854,1.3012
0.222,30.869,1.2908
0.223,30.884,1.2806
0.224,30.899,1.2706
0.225,30.913,1.2607
0.226,30.927,1.251
0.227,30.941,1.2415
0.228,30.955,1.232
0.229,30.969,1.2228
0.23,30.982,1.2137
0.231,30.995,1.2047
0.232,31.008,1.1958
0.233,31.021,1.1871
0.234,31.033,1.1786
0.235,31.046,1.1701
0.236,31.058,1.1619
0.237,31.07,1.1537
0.238,31.082,1.1456
0.239,31.093,1.1377
0.24,31.105,1.1299
0.241,31.116,1.1223
0.242,31.127,1.1147
0.243,31.138,1.1073
0.244,31.148,1.1
0.245,31.159,1.0928
0.246,31.169,1.0857
0.247,31.18,1.0788
0.248,31.19,1.0719
0.249,31.199,1.0651
0.25,31.209,1.0585
0.251,31.219,1.0519
0.252,31.228,1.0455
0.253,31.237,1.0392
0.254,31.247,1.0329
0.255,31.256,1.0268
0.256,31.264,1.0207
0.257,31.273,1.0148
0.258,31.282,1.0089
0.259,31.29,1.0032
0.26,31.299,0.99748
0.261,31.307,0.99189
0.262,31.315,0.98639
0.263,31.323,0.98098
0.264,31.33,0.97565
0.265,31.338,0.9704
0.266,31.346,0.96524
0.267,31.353,0.96016
0.268,31.36,0.95516
0.269,31.368,0.95023
0.27,31.375,0.94539
0.271,31.382,0.94062
0.272,31.389,0.93592
0.273,31.395,0.9313
0.274,31.402,0.92675
0.275,31.409,0.92228
0.276,31.415,0.91787
0.277,31.421,0.91353
0.278,31.428,0.90926
0.279,31.434,0.90506
0.28,31.44,0.90092
0.281,31.446,0.89685
0.282,31.452,0.89284
0.283,31.458,0.88889
0.284,31.463,0.88501
0.285,31.469,0.88119
0.286,31.474,0.87742
0.287,31.48,0.87372
0.288,31.485,0.87007
0.289,31.49,0.86649
0.29,31.495,0.86295
0.291,31.501,0.85948
0.292,31.506,0.85605
