0.225,43.93,3.1454
0.226,43.941,3.1222
0.227,43.952,3.0994
0.228,43.963,3.0771
0.229,43.974,3.0552
0.23,43.984,3.0336
0.231,43.995,3.0126
0.232,44.005,2.9919
0.233,44.014,2.9716
0.234,44.024,2.9517
0.235,44.034,2.9321
0.236,44.043,2.913
0.237,44.052,2.8942
0.238,44.061,2.8757
0.239,44.07,2.8576
0.24,44.078,2.8399
