0,0,33.559
0.001,0.74878,33.048
0.002,1.4858,32.544
0.003,2.2113,32.049
0.004,2.9254,31.561
0.005,3.6283,31.081
0.006,4.3201,30.609
0.007,5.0011,30.143
0.008,5.6715,29.686
0.009,6.3313,29.235
0.01,6.9807,28.792
0.011,7.62,28.355
0.012,8.2492,27.925
0.013,8.8686,27.502
0.014,9.4783,27.086
0.015,10.078,26.676
0.016,10.669,26.273
0.017,11.25,25.876
0.018,11.823,25.485
0.019,12.386,25.1
0.02,12.941,24.721
0.021,13.486,24.349
0.022,14.023,23.982
0.023,14.552,23.621
0.024,15.073,23.265
0.025,15.585,22.915
0.026,16.089,22.571
0.027,16.586,22.232
0.028,17.074,21.898
0.029,17.555,21.57
0.03,18.029,21.246
0.031,18.495,20.928
0.032,18.953,20.615
0.033,19.405,20.307
0.034,19.849,20.003
0.035,20.286,19.704
0.036,20.717,19.41
0.037,21.141,19.121
0.038,21.558,18.836
0.039,21.968,18.556
0.04,22.373,18.28
0.041,22.77,18.008
0.042,23.162,17.741
0.043,23.547,17.477
0.044,23.927,17.218
0.045,24.3,16.963
0.046,24.668,16.712
0.047,25.03,16.465
0.048,25.386,16.222
0.049,25.736,15.983
0.05,26.081,15.747
0.051,26.421,15.515
0.052,26.755,15.287
0.053,27.084,15.062
0.054,27.408,14.841
0.055,27.727,14.623
0.056,28.041,14.409
0.057,28.35,14.198
0.058,28.654,13.99
0.059,28.953,13.786
0.06,29.247,13.585
0.061,29.537,13.387
0.062,29.823,13.192
0.063,30.104,13
0.064,30.38,12.811
0.065,30.652,12.625
0.066,30.92,12.442
0.067,31.184,12.262
0.068,31.444,12.085
0.069,31.699,11.91
0.07,31.951,11.738
0.071,32.198,11.569
0.072,32.442,11.403
0.073,32.682,11.239
0.074,32.918,11.078
0.075,33.15,10.919
0.076,33.379,10.763
0.077,33.604,10.609
0.078,33.826,10.458
0.079,34.044,10.309
0.08,34.258,10.162
0.081,34.47,10.018
0.082,34.678,9.876
0.083,34.883,9.7361
0.084,35.084,9.5985
0.085,35.282,9.463
0.086,35.478,9.3296
0.087,35.67,9.1983
0.088,35.859,9.0691
0.089,36.045,8.9419
0.09,36.229,8.8168
0.091,36.409,8.6935
0.092,36.587,8.5722
0.093,36.762,8.4529
0.094,36.934,8.3353
0.095,37.103,8.2197
0.096,37.27,8.1058
0.097,37.434,7.9937
0.098,37.595,7.8834
0.099,37.754,7.7748
0.1,37.911,7.668
0.101,38.065,7.5628
0.102,38.216,7.4592
0.103,38.366,7.3573
0.104,38.513,7.257
0.105,38.657,7.1582
0.106,38.8,7.061
0.107,38.94,6.9653
0.108,39.078,6.8711
0.109,39.213,6.7784
0.11,39.347,6.6872
0.111,39.478,6.5974
0.112,39.608,6.509
0.113,39.735,6.4219
0.114,39.861,6.3363
0.115,39.984,6.252
0.116,40.106,6.169
0.117,40.225,6.0873
0.118,40.343,6.0069
0.119,40.459,5.9278
0.12,40.573,5.8499
0.121,40.685,5.7732
0.122,40.796,5.6977
0.123,40.905,5.6234
0.124,41.012,5.5503
0.125,41.117,5.4783
0.126,41.221,5.4074
0.127,41.323,5.3377
0.128,41.423,5.2691
0.129,41.522,5.2015
0.13,41.62,5.135
0.131,41.716,5.0695
0.132,41.81,5.0051
0.133,41.903,4.9417
0.134,41.994,4.8792
0.135,42.084,4.8178
0.136,42.173,4.7573
0.137,42.26,4.6977
0.138,42.346,4.6391
0.139,42.43,4.5814
0.14,42.513,4.5247
0.141,42.595,4.4688
0.142,42.676,4.4138
0.143,42.755,4.3596
0.144,42.833,4.3063
0.145,42.91,4.2538
0.146,42.986,4.2022
0.147,43.06,4.1514
0.148,43.133,4.1013
0.149,43.205,4.0521
0.15,43.276,4.0036
0.151,43.346,3.9559
0.152,43.415,3.9089
0.153,43.483,3.8627
0.154,43.549,3.8172
0.155,43.615,3.7724
0.156,43.679,3.7283
0.157,43.743,3.6849
0.158,43.806,3.6422
0.159,43.867,3.6001
0.16,43.928,3.5588
0.161,43.987,3.518
0.162,44.046,3.4779
0.163,44.104,3.4385
0.164,44.161,3.3996
0.165,44.217,3.3614
0.166,44.272,3.3237
0.167,44.326,3.2867
0.168,44.38,3.2502
0.169,44.432,3.2143
0.17,44.484,3.179
0.171,44.535,3.1442
0.172,44.585,3.11
0.173,44.634,3.0763
0.174,44.683,3.0431
0.175,44.731,3.0104
0.176,44.778,2.9783
0.177,44.824,2.9467
0.178,44.87,2.9155
0.179,44.914,2.8849
0.18,44.959,2.8547
0.181,45.002,2.825
0.182,45.045,2.7958
0.183,45.087,2.767
0.184,45.128,2.7387
0.185,45.169,2.7108
0.186,45.209,2.6834
0.187,45.249,2.6564
0.188,45.288,2.6298
0.189,45.326,2.6037
0.19,45.364,2.5779
0.191,45.401,2.5526
0.192,45.438,2.5276
0.193,45.474,2.503
0.194,45.509,2.4789
0.195,45.544,2.4551
0.196,45.578,2.4316
0.197,45.612,2.4086
0.198,45.645,2.3859
0.199,45.678,2.3636
0.2,45.71,2.3416
0.201,45.742,2.3199
0.202,45.773,2.2986
0.203,45.804,2.2777
0.204,45.834,2.257
0.205,45.864,2.2367
0.206,45.893,2.2167
0.207,45.922,2.197
0.208,45.95,2.1776
0.209,45.978,2.1586
0.21,46.005,2.1398
0.211,46.032,2.1213
0.212,46.059,2.1031
0.213,46.085,2.0852
0.214,46.111,2.0676
0.215,46.137,2.0503
0.216,46.162,2.0332
0.217,46.186,2.0164
0.218,46.21,1.9999
0.219,46.234,1.9836
0.22,46.258,1.9675
0.221,46.281,1.9518
0.222,46.303,1.9362
0.223,46.326,1.921
0.224,46.348,1.9059
0.225,46.37,1.8911
0.226,46.391,1.8765
0.227,46.412,1.8622
0.228,46.433,1.8481
0.229,46.453,1.8342
0.23,46.473,1.8205
0.231,46.493,1.807
0.232,46.512,1.7938
0.233,46.531,1.7807
0.234,46.55,1.7679
0.235,46.569,1.7552
0.236,46.587,1.7428
0.237,46.605,1.7305
0.238,46.622,1.7185
0.239,46.64,1.7066
0.24,46.657,1.6949
0.241,46.674,1.6834
0.242,46.69,1.6721
0.243,46.707,1.661
0.244,46.723,1.65
0.245,46.738,1.6392
0.246,46.754,1.6286
0.247,46.769,1.6181
0.248,46.784,1.6078
0.249,46.799,1.5977
0.25,46.814,1.5877
0.251,46.828,1.5779
0.252,46.842,1.5683
0.253,46.856,1.5587
0.254,46.87,1.5494
0.255,46.883,1.5402
0.256,46.897,1.5311
0.257,46.91,1.5222
0.258,46.923,1.5134
0.259,46.935,1.5047
0.26,46.948,1.4962
0.261,46.96,1.4878
0.262,46.972,1.4796
0.263,46.984,1.4715
0.264,46.996,1.4635
0.265,47.007,1.4556
0.266,47.019,1.4479
0.267,47.03,1.4402
0.268,47.041,1.4327
0.269,47.052,1.4254
0.27,47.062,1.4181
0.271,47.073,1.4109
0.272,47.083,1.4039
0.273,47.093,1.397
0.274,47.103,1.3901
0.275,47.113,1.3834
0.276,47.123,1.3768
0.277,47.132,1.3703
0.278,47.142,1.3639
0.279,47.151,1.3576
0.28,47.16,1.3514
0.281,47.169,1.3453
0.282,47.178,1.3393
0.283,47.186,1.3333
0.284,47.195,1.3275
0.285,47.203,1.3218
0.286,47.211,1.3161
0.287,47.22,1.3106
0.288,47.228,1.3051
0.289,47.235,1.2997
0.29,47.243,1.2944
0.291,47.251,1.2892
0.292,47.258,1.2841
