0.227,65.929,4.6491
0.228,65.945,4.6156
0.229,65.961,4.5827
0.23,65.977,4.5505
0.231,65.992,4.5188
0.232,66.007,4.4878
0.233,66.022,4.4573
0.234,66.036,4.4275
0.235,66.05,4.3982
0.236,66.064,4.3694
0.237,66.078,4.3412
0.238,66.092,4.3136
0.239,66.105,4.2864
0.24,66.118,4.2598
